102 1 14.1945 10.1827 0.7664
103 1 16.9210 33.0846 0.2197
104 1 5.1301 16.5315 0.5915
105 1 32.6515 34.5116 0.6109
106 1 23.3073 22.8275 0.6229
107 1 21.0717 16.6037 0.0112
108 1 20.6246 23.7516 0.4446
109 1 8.5762 13.9986 0.1692
110 1 15.5368 12.6648 0.0943
111 1 0.2481 17.1961 0.7605
112 1 25.6688 26.0143 0.8559
113 1 4.5557 19.8726 0.3625
114 1 1.4347 10.8965 0.2587
115 1 36.0889 12.2837 0.9418
116 1 38.9588 0.0346 0.7400
117 1 38.8986 2.9364 0.4698
118 1 19.0338 12.9197 0.8267
119 1 34.7938 33.1153 0.6155
120 1 33.8271 21.2638 0.1686
121 1 19.7668 9.1446 0.9305
122 1 36.7866 26.7411 0.5516
123 1 23.9089 9.1951 0.7055
124 1 17.7298 10.8292 0.4281
125 1 10.8520 22.1555 0.9176
126 1 1.0947 0.7049 0.2373
127 1 24.4371 21.4033 0.8091
128 1 31.3870 2.8851 0.0369
129 1 38.2698 11.5896 0.6841
130 1 7.7383 18.8164 0.6948
131 1 7.2471 15.2346 0.7667
132 1 39.0042 8.5181 0.3890
133 1 2.5559 13.2842 0.1466
134 1 0.9833 27.2912 0.0785
135 1 22.0074 33.1752 0.4397
136 1 11.8692 39.5193 0.3423
137 1 11.4209 29.2286 0.8618
138 1 29.2250 27.7476 0.7777
139 1 7.5997 32.7166 0.4057
140 1 15.4179 17.5386 0.8771
141 1 37.7318 38.6285 0.4094
142 1 34.4905 8.9527 0.7425
143 1 26.4580 28.5366 0.2917
144 1 11.3402 14.2743 0.5755
145 1 7.5243 2.8061 0.2781
146 1 33.2123 37.1817 0.5638
147 1 4.3686 14.0466 0.2450
148 1 21.9709 24.2476 0.0523
149 1 36.5631 3.3054 0.6746
150 1 7.3911 16.1863 0.0497
151 1 32.9700 7.4801 0.0045
152 1 28.7074 7.8512 0.4781
153 1 37.7493 4.4137 0.5112
154 1 15.7028 2.8984 0.8634
155 1 1.5824 18.4459 0.7762
156 1 14.5232 7.4441 0.8050
157 1 17.1418 25.9562 0.2608
158 1 21.9784 9.0196 0.3035
159 1 14.0538 33.2243 0.5871
160 1 29.8742 25.2437 0.3735
161 1 7.3622 25.8002 0.1294
162 1 24.2545 24.0444 0.8723
163 1 14.5626 24.3756 0.7258
164 1 12.2637 8.9528 0.7987
165 1 34.5202 18.2276 0.5161
166 1 18.3915 5.1900 0.8336
167 1 0.5772 39.4906 0.3161
168 1 5.0258 1.9857 0.0437
169 1 16.2558 36.0100 0.4411
170 1 7.2703 7.8843 0.8930
171 1 32.5526 20.2014 0.7016
172 1 29.0325 13.2520 0.2803
173 1 19.9569 25.1074 0.1980
174 1 23.2238 7.0983 0.2135
175 1 10.3887 10.9186 0.8792
176 1 4.4489 5.4996 0.4819
177 1 16.1425 0.5191 0.9280
178 1 5.2996 35.3251 0.0803
179 1 11.6716 5.5027 0.7230
180 1 18.7226 26.2240 0.5461
181 1 31.1204 15.7029 0.1029
182 1 37.9971 7.5655 0.9864
183 1 1.2628 29.8305 0.9901
184 1 35.1674 27.6642 0.9967
185 1 7.9030 34.7353 0.9790
186 1 11.5131 10.7553 0.4735
187 1 10.7355 2.2858 0.8122
188 1 13.0983 26.4173 0.5649
189 1 10.3028 25.8092 0.6720
190 1 16.3140 23.0912 0.2706
191 1 19.4509 0.6692 0.2840
192 1 4.6846 27.4531 0.4768
193 1 15.6685 32.6973 0.7435
194 1 34.7202 38.0586 0.0361
195 1 37.0104 6.3319 0.4824
196 1 38.8865 35.2113 0.1560
197 1 15.2531 9.4756 0.0485
198 1 18.9476 7.7615 0.2863
199 1 33.8544 34.5300 0.6094
200 1 29.4885 2.1324 0.6703
201 1 16.7899 5.1469 0.5814
202 1 1.5818 33.7806 0.3246
203 1 0.5996 20.6832 0.9765
204 1 24.2688 16.9930 0.3748
205 1 25.1499 2.5930 0.0611
206 1 34.5304 24.8457 0.9676
207 1 7.0778 35.3707 0.3121
208 1 27.5750 17.5009 0.5309
209 1 25.4776 38.3573 0.8822
210 1 36.5442 37.8599 0.0403
211 1 0.5241 31.9893 0.3689
212 1 17.7531 36.3560 0.1463
213 1 13.4721 19.1446 0.5914
214 1 7.3721 6.4834 0.9048
215 1 6.3553 18.7067 0.2511
216 1 13.1003 23.2494 0.1762
217 1 10.4560 34.5648 0.0597
218 1 36.4565 31.1681 0.1268
219 1 18.8853 3.6610 0.5261
220 1 29.0528 4.9276 0.9198
221 1 16.6614 19.7656 0.6824
222 1 3.5620 4.1711 0.2996
223 1 23.9604 20.1861 0.7902
224 1 5.4549 10.6749 0.0826
225 1 6.1846 19.8125 0.7547
226 1 8.0535 12.5377 0.5143
227 1 26.9959 25.5571 0.3664
228 1 36.6523 13.8017 0.8041
229 1 2.5637 25.6662 0.4698
230 1 5.3078 23.4317 0.0583
231 1 39.2662 18.0208 0.2490
232 1 12.4798 11.8841 0.8101
233 1 7.0237 21.0394 0.5009
234 1 30.6704 16.6944 0.9385
235 1 0.4416 35.7962 0.9829
236 1 38.3291 21.9120 0.9170
237 1 2.8000 17.1368 0.2283
238 1 31.8116 5.9774 0.9088
239 1 23.9677 33.5299 0.3395
240 1 29.2944 10.0106 0.0606
241 1 5.6378 2.9074 0.6326
242 1 37.5653 34.9672 0.3374
243 1 7.1813 28.7952 0.0204
244 1 23.8598 4.5488 0.5504
245 1 4.3766 21.5131 0.4940
246 1 21.4151 26.2926 0.3543
247 1 8.9754 23.5619 0.8224
248 1 10.2079 1.3711 0.0079
249 1 5.8234 33.2277 0.3745
250 1 34.3403 10.3401 0.6274
251 1 1.5843 36.5737 0.1579
252 1 7.5733 4.5764 0.9544
253 1 6.5351 26.4666 0.7199
254 1 21.8830 36.7236 0.7610
255 1 18.0989 29.8040 0.0292
256 1 38.0812 13.1236 0.4293
257 1 27.8342 31.1918 0.6145
258 1 19.9299 13.7554 0.5181
259 1 31.1343 21.9745 0.6007
260 1 24.4819 18.9818 0.4854
261 1 39.1736 38.2585 0.2891
262 1 28.3750 29.6981 0.3948
263 1 17.7325 2.6438 0.4858
264 1 26.7382 35.4006 0.1290
265 1 25.8903 3.3869 0.7093
266 1 17.4749 37.9879 0.8183
267 1 32.3182 26.2765 0.4756
268 1 31.6182 12.2317 0.5407
269 1 31.2001 38.2094 0.7730
270 1 3.8182 32.4031 0.7516
271 1 19.7543 22.6966 0.0563
272 1 35.7145 23.5669 0.9367
273 1 20.2516 7.2018 0.9616
274 1 30.6831 10.5400 0.3182
275 1 34.2696 36.5112 0.9041
276 1 2.3855 39.5073 0.2140
277 1 10.3673 5.3955 0.8779
278 1 12.2800 34.3823 0.2489
279 1 34.3637 29.2953 0.9517
280 1 32.5505 35.7146 0.4084
281 1 38.3165 36.9675 0.5351
282 1 0.2695 9.4051 0.6236
283 1 16.5224 39.3140 0.3252
284 1 18.1530 31.0815 0.3589
285 1 35.4086 15.5776 0.1648
286 1 21.7998 39.4915 0.9059
287 1 20.9497 0.3634 0.6547
288 1 20.0821 39.5924 0.8556
289 1 4.0121 12.1678 0.8711
290 1 37.3624 27.9602 0.3592
291 1 2.4173 27.7181 0.1246
292 1 9.3614 18.8413 0.3082
293 1 7.9989 20.0047 0.4236
294 1 35.3648 30.0096 0.1083
295 1 11.3258 23.4305 0.9119
296 1 2.4020 15.2130 0.4684
297 1 21.8154 2.1995 0.3017
298 1 24.2329 6.4153 0.3493
299 1 30.7360 39.6974 0.6285
300 1 26.5328 18.5982 0.2827
301 1 38.4153 1.2684 0.6370
302 1 8.5504 17.3199 0.1838
303 1 22.1251 11.2659 0.7549
304 1 26.6810 34.0996 0.5024
305 1 26.9720 13.1468 0.9710
306 1 37.6886 24.7532 0.1856
307 1 15.9674 1.8808 0.1562
308 1 1.9435 9.6666 0.8315
309 1 28.7604 3.7828 0.6753
310 1 30.4596 20.9526 0.4149
311 1 17.6424 34.2400 0.6290
312 1 12.7608 24.5290 0.0220
313 1 14.7846 3.8398 0.9916
314 1 33.7315 1.8444 0.2831
315 1 13.2509 6.9693 0.4725
316 1 20.5151 27.8106 0.1041
317 1 36.1403 8.1955 0.0445
318 1 21.7325 23.0338 0.7328
319 1 2.2384 30.8345 0.0704
320 1 31.9577 0.7988 0.3841
321 1 9.4203 9.4447 0.1920
322 1 8.6828 37.1655 0.6894
323 1 12.9990 32.2166 0.6576
324 1 28.1598 11.4107 0.5505
325 1 9.8613 37.9523 0.4995
326 1 37.8201 8.7840 0.2108
327 1 8.1499 9.6419 0.7267
328 1 21.7653 18.6497 0.8461
329 1 14.4980 11.5521 0.3586
330 1 29.1118 37.1990 0.9948
331 1 22.8742 10.3511 0.2067
332 1 16.7635 12.6712 0.2530
333 1 25.5176 18.1163 0.7409
334 1 30.8241 7.5221 0.6958
335 1 16.0323 29.9444 0.0305
336 1 35.0834 2.3167 0.6682
337 1 11.2196 18.4414 0.9887
338 1 36.7269 17.5589 0.3806
339 1 18.7858 37.7622 0.5418
340 1 5.2628 4.0685 0.0054
341 1 14.4913 19.5382 0.0660
342 1 26.4938 10.8065 0.3034
343 1 23.4041 26.4300 0.5588
344 1 4.5316 9.4778 0.1642
345 1 22.8984 16.7554 0.4345
346 1 3.1142 37.8919 0.2944
347 1 19.4601 33.0472 0.5363
348 1 26.9318 38.3479 0.0471
349 1 2.9354 24.3531 0.0645
350 1 37.4422 31.2498 0.8199
351 1 7.0035 9.4217 0.2500
352 1 3.7209 15.9363 0.6756
353 1 33.5349 13.1292 0.2945
354 1 10.5244 18.1641 0.0340
355 1 33.5526 28.6624 0.1620
356 1 20.7029 1.7231 0.5863
357 1 12.2045 22.1340 0.4227
358 1 38.8559 4.9033 0.8786
359 1 32.5311 38.8211 0.6604
360 1 17.9839 1.4166 0.6117
361 1 3.7018 39.7611 0.5270
362 1 6.2621 30.6109 0.3622
363 1 29.5362 29.7123 0.0391
364 1 3.1490 36.3927 0.2472
365 1 21.2029 15.4856 0.4629
366 1 11.9434 31.1144 0.8119
367 1 11.0936 32.4380 0.3154
368 1 11.0334 16.4539 0.6427
369 1 26.1470 31.8483 0.7778
370 1 27.8999 23.6718 0.0528
371 1 6.8664 37.0454 0.8006
372 1 9.1055 30.4969 0.0876
373 1 23.6640 28.9238 0.6724
374 1 8.4525 8.4712 0.3860
375 1 21.7039 28.4844 0.1548
376 1 31.0529 1.5803 0.1199
377 1 13.5676 0.2923 0.0878
378 1 6.4112 12.7973 0.3799
379 1 19.5337 15.7473 0.2492
380 1 22.7898 15.1684 0.6113
381 1 39.3975 29.7015 0.9515
382 1 25.5687 9.8601 0.3964
383 1 24.7573 22.6948 0.2196
384 1 2.3284 32.1562 0.8768
385 1 18.4772 22.9958 0.8390
386 1 25.3830 12.3607 0.2404
387 1 17.6445 13.5065 0.1418
388 1 33.1286 9.2202 0.0401
389 1 4.6261 33.4477 0.6587
390 1 30.6133 35.7238 0.3038
391 1 5.9693 13.9459 0.8186
392 1 26.9639 16.1751 0.9938
393 1 11.2076 38.0675 0.9049
394 1 0.6647 5.3161 0.8205
395 1 37.5294 0.0708 0.2615
396 1 6.0195 1.4751 0.9729
397 1 23.9635 2.1178 0.7469
398 1 14.5500 21.7811 0.7077
399 1 36.1298 21.7076 0.9147
400 1 13.3359 30.0997 0.3212
401 1 33.9748 15.1814 0.3839
402 1 4.8529 25.6628 0.0799
403 1 36.9585 23.3847 0.8058
404 1 7.8599 24.2982 0.9437
405 1 30.4168 14.7677 0.4540
406 1 22.9678 12.6773 0.9155
407 1 9.2428 11.4519 0.9221
408 1 3.4432 30.5840 0.1843
409 1 4.9044 38.7812 0.1827
410 1 19.1518 14.6137 0.1246
411 1 0.9629 7.6529 0.0314
412 1 27.3279 27.6715 0.8362
413 1 9.9035 35.6857 0.9510
414 1 15.8708 10.4638 0.9771
415 1 28.7490 39.0228 0.1980
416 1 5.7628 0.2782 0.7369
417 1 20.4167 38.3406 0.8066
418 1 10.4022 12.1319 0.8575
419 1 19.2681 27.8777 0.6390
420 1 23.6764 14.1583 0.8756
421 1 26.0422 0.2307 0.3792
422 1 1.7782 37.7038 0.7100
423 1 39.6786 1.3262 0.3756
424 1 0.4548 23.9564 0.3691
425 1 32.7736 15.9481 0.7748
426 1 7.0041 23.6406 0.0669
427 1 13.8808 1.4942 0.2788
428 1 1.8604 20.3397 0.1890
429 1 17.1213 3.8002 0.2466
430 1 21.6871 35.5524 0.3351
431 1 3.6174 2.0116 0.5297
432 1 12.7414 28.2693 0.9728
433 1 17.5694 27.3686 0.8304
434 1 28.4121 25.2640 0.0399
435 1 20.7534 11.1544 0.9311
436 1 26.7087 9.4786 0.2529
437 1 5.2441 31.7759 0.8852
438 1 29.6376 17.4028 0.8998
439 1 26.9566 2.8513 0.1928
440 1 15.2961 39.9493 0.5479
441 1 23.3249 24.8401 0.3460
442 1 3.9860 18.5657 0.9235
443 1 2.8604 11.4127 0.4727
444 1 30.5842 30.9936 0.7002
445 1 20.2765 34.0712 0.6976
446 1 5.7918 24.6436 0.1382
447 1 26.5367 20.9595 0.3669
448 1 30.5137 5.1389 0.2527
449 1 18.1792 39.7375 0.0222
450 1 6.3155 11.4568 0.7231
451 1 29.3360 23.9222 0.5084
452 1 2.3830 7.8278 0.4829
453 1 14.2033 27.9844 0.8565
454 1 27.2646 32.4474 0.1192
455 1 8.6724 35.3016 0.2185
456 1 12.0419 0.8405 0.7904
457 1 17.7266 0.1870 0.9636
458 1 20.8418 21.6228 0.7022
459 1 29.8258 22.1106 0.5555
460 1 23.4974 11.5546 0.3140
461 1 26.8028 4.5687 0.7827
462 1 36.6812 10.5329 0.4513
463 1 8.5000 28.9848 0.3562
464 1 10.2544 14.8938 0.3341
465 1 24.6045 0.1595 0.0301
466 1 39.3305 12.2851 0.0144
467 1 30.0542 32.4794 0.0776
468 1 38.0611 26.7407 0.2158
469 1 30.9125 18.1523 0.5740
470 1 37.3063 29.1801 0.1167
471 1 14.8951 35.7309 0.0215
472 1 39.2477 27.2332 0.5187
473 1 9.1542 27.5716 0.4503
474 1 35.8095 39.6958 0.6615
475 1 1.0952 21.8832 0.5232
476 1 37.5696 2.2512 0.8168
477 1 11.4893 35.7391 0.1372
478 1 28.0502 34.9520 0.4969
479 1 19.0568 6.4958 0.8723
480 1 29.0686 19.4174 0.3515
481 1 21.2385 3.5770 0.1572
482 1 29.2859 6.1911 0.6362
483 1 10.4114 3.3884 0.2652
484 1 24.3512 37.0310 0.2389
485 1 13.2508 14.5300 0.0589
486 1 11.2557 4.1255 0.7233
487 1 16.0814 37.5200 0.7619
488 1 36.7107 15.5922 0.3807
489 1 22.0960 6.8707 0.7099
490 1 33.5259 24.1788 0.4256
491 1 32.0181 33.1491 0.5706
492 1 12.8928 38.7160 0.8633
493 1 0.0848 34.3245 0.6202
494 1 34.8812 13.6436 0.2363
495 1 34.2361 26.2393 0.9712
496 1 29.1861 14.4995 0.7868
497 1 31.7628 13.4800 0.0811
498 1 0.7261 28.4596 0.2703
499 1 22.8536 35.1915 0.6773
500 1 19.3058 18.9827 0.2143
501 1 32.1797 28.0009 0.0646
502 1 4.7993 6.8494 0.3881
503 1 16.0058 11.6107 0.6248
504 1 28.9222 31.8152 0.5815
505 1 31.9053 22.9191 0.0294
506 1 3.0682 10.0666 0.1409
507 1 1.6219 6.2334 0.6524
508 1 3.2449 28.8801 0.6406
509 1 24.3561 27.8257 0.1100
510 1 21.0297 24.8259 0.8211
511 1 39.7167 25.6353 0.6529
512 1 21.8381 30.5659 0.2508
513 1 2.0953 34.8567 0.6892
514 1 9.9130 16.0701 0.2245
515 1 3.1379 22.5000 0.2319
516 1 15.4051 28.3173 0.7892
517 1 32.8847 6.2279 0.3986
518 1 27.8330 14.8154 0.0482
519 1 39.6235 17.0968 0.9529
520 1 30.9208 28.2484 0.9753
521 1 9.3123 7.4597 0.8601
522 1 14.8729 29.2792 0.0847
523 1 15.2378 26.0775 0.7502
524 1 19.1676 35.5579 0.0652
525 1 22.3907 21.3433 0.0566
526 1 34.7756 31.0642 0.7923
527 1 34.5308 0.6999 0.0032
528 1 39.3384 28.4976 0.6675
529 1 32.7047 11.4369 0.5267
530 1 2.9886 6.7224 0.9992
531 1 15.3095 38.4491 0.1398
532 1 4.0234 17.3773 0.0949
533 1 34.7213 23.0925 0.1197
534 1 16.7181 32.0488 0.8143
535 1 9.4313 32.7606 0.3798
536 1 23.8507 12.6915 0.0092
537 1 0.3072 15.8191 0.0882
538 1 29.9934 38.6069 0.7334
539 1 7.0394 0.7912 0.1985
540 1 20.0357 17.7873 0.3456
541 1 23.1287 37.5535 0.7553
542 1 17.0523 16.0592 0.4638
543 1 35.5433 7.0096 0.2881
544 1 33.8799 32.0364 0.7059
545 1 26.2743 15.1801 0.8945
546 1 25.1165 4.1624 0.1366
547 1 31.0690 29.5847 0.0682
548 1 32.1125 18.9309 0.6526
549 1 8.5031 15.7430 0.6733
550 1 18.9002 34.6015 0.8621
551 1 22.8678 2.8855 0.8261
552 1 36.0169 34.8059 0.9389
553 1 23.4252 32.0774 0.2472
554 1 8.0707 10.8908 0.5067
555 1 25.8172 39.9544 0.6290
556 1 29.4255 11.2328 0.5621
557 1 16.0913 13.9434 0.4759
558 1 27.8034 1.1072 0.0627
559 1 17.5743 12.0729 0.9678
560 1 2.2812 1.3139 0.5046
561 1 27.8191 21.7507 0.2878
562 1 39.7291 20.0403 0.6524
563 1 10.2261 13.6251 0.8411
564 1 30.3571 12.5211 0.8724
565 1 14.2420 6.0618 0.8072
566 1 38.0719 17.2851 0.4465
567 1 5.4853 15.0924 0.8715
568 1 5.5130 17.6184 0.9539
569 1 20.5984 37.0680 0.1861
570 1 18.7864 21.0239 0.3588
571 1 25.6911 27.2879 0.6261
572 1 20.0881 3.1667 0.9127
573 1 28.8540 17.9880 0.1159
574 1 31.0244 23.5419 0.9576
575 1 26.3668 8.1848 0.5450
576 1 18.9125 9.3966 0.1098
577 1 30.0148 0.2425 0.0497
578 1 27.7165 9.0597 0.9252
579 1 32.5793 3.3316 0.6298
580 1 20.0097 29.0451 0.5229
581 1 30.1649 8.6855 0.8192
582 1 27.6872 39.6503 0.8593
583 1 35.6963 0.8020 0.9484
584 1 38.1150 14.4849 0.6643
585 1 13.1407 5.2324 0.6571
586 1 31.4410 25.3594 0.6565
587 1 34.4320 7.5438 0.5753
588 1 16.4808 8.5583 0.2125
589 1 6.2445 39.1096 0.0649
590 1 30.3785 19.5653 0.8821
591 1 39.5507 21.5811 0.6037
592 1 37.0395 20.7269 0.6199
593 1 29.0377 0.9544 0.2532
594 1 10.7101 27.6991 0.4489
595 1 11.5928 12.6093 0.3752
596 1 14.3858 31.7486 0.5523
597 1 12.2868 18.1419 0.2344
598 1 34.9168 35.2815 0.4492
599 1 4.0150 35.1213 0.2577
600 1 37.1969 36.4506 0.0425
601 1 27.4805 5.8925 0.7924
602 1 21.0387 5.6009 0.8776
603 1 4.6026 24.8295 0.9475
604 1 29.1370 20.7522 0.8608
605 1 26.2008 23.5522 0.7359
606 1 17.7362 7.9725 0.7072
607 1 36.5151 24.5331 0.5348
608 1 33.1710 0.0244 0.5069
609 1 37.6443 33.7586 0.8665
610 1 1.6805 23.5970 0.6003
